name,price,emi,kilometer,fuel,transmission,registration,location,link
"2017 Maruti Swift Dzire
5.58 Lakh
₹5.66 Lakh",5.58 Lakh,"EMI ₹9,774/m*",59.5K km,Diesel,Automatic,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift-dzire/zdi-amt-hadapsar-2017/28288951/
"2024 Skoda Slavia
13.64 Lakh
₹13.79 Lakh",13.64 Lakh,"EMI ₹23,790/m*",20.5K km,Petrol,Automatic,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/skoda/slavia/style-10l-tsi-at-hinjawadi-2024/27272295/
"2017 Honda WR-V
5.13 Lakh
₹5.19 Lakh",5.13 Lakh,"EMI ₹8,974/m*",49K km,Petrol,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/honda/wr-v/vx-mt-petrol-2017/29073731/
"2015 Ford EcoSport
4.07 Lakh
₹4.12 Lakh",4.07 Lakh,"EMI ₹9,014/m*",72K km,Petrol,Automatic,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/ford/ecosport/titanium-15-tivct-at-hinjawadi-2015/27995541/
"2017 Maruti Ignis
3.62 Lakh
₹3.67 Lakh",3.62 Lakh,"EMI ₹6,317/m*",101.5K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ignis/-zeta-dual-tone-mt-petrol-wagholi-2017/28218651/
"2012 Maruti Swift
2.79 Lakh
₹2.83 Lakh",2.79 Lakh,"EMI ₹20,507/m*",43.5K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift/vxi-bavdhan-khurd-2012/28098757/
"2022 Mahindra XUV 300
9.05 Lakh
₹9.23 Lakh",9.05 Lakh,"EMI ₹15,786/m*",30.5K km,Petrol,Automatic,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/mahindra/xuv-300/w8-o-12-petrol-amt-hinjawadi-2022/27049498/
"2017 Maruti Swift
4.91 Lakh
₹4.97 Lakh",4.91 Lakh,"EMI ₹8,531/m*",41.5K km,Petrol,Manual,MH09,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift/zxi-2017/28706496/
"2013 Toyota Etios Liva
3.69 Lakh
₹3.75 Lakh",3.69 Lakh,"EMI ₹13,513/m*",109K km,Diesel,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/toyota/etios-liva/gd-hinjawadi-2013/28644519/
"2013 Honda Brio
2.22 Lakh
₹2.26 Lakh",2.22 Lakh,"EMI ₹8,200/m*",82.5K km,Petrol,Manual,MH07,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/honda/brio/s-mt-hinjawadi-2013/28261593/
"2014 Maruti Alto 800
2 Lakh
₹2.06 Lakh",2 Lakh,"EMI ₹8,145/m*",30K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/lxi-hinjawadi-2014/27984048/
"2015 Maruti Swift Dzire
3.84 Lakh
₹3.91 Lakh",3.84 Lakh,"EMI ₹8,563/m*",95K km,Petrol,Automatic,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift-dzire/automatic-hadapsar-2015/28477340/
"2023 Hyundai Verna
14.39 Lakh
₹14.54 Lakh",14.39 Lakh,"EMI ₹25,151/m*",18K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/verna/sx-o-15-turbo-petrol-dct-hadapsar-2023/28369668/
"2020 Kia Seltos
10.77 Lakh
₹10.99 Lakh",10.77 Lakh,"EMI ₹19,038/m*",71K km,Petrol,Automatic,MH15,Bavdhan,https://www.spinny.com/buy-used-cars/pune/kia/seltos/gtx-plus-at-14-bavdhan-khurd-2020/26206586/
"2017 Hyundai Grand i10
4.14 Lakh
₹4.22 Lakh",4.14 Lakh,"EMI ₹7,322/m*",64.5K km,Petrol,Manual,MH49,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/sportz-o-12-kappa-vtvt-hinjawadi-2017/28971383/
"2018 Maruti Ignis
4.86 Lakh
₹4.92 Lakh",4.86 Lakh,"EMI ₹8,446/m*",25K km,Petrol,Automatic,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ignis/zeta-12-amt-hinjawadi-2018/28526189/
"2015 Maruti Alto K10
2.54 Lakh
₹2.58 Lakh",2.54 Lakh,"EMI ₹5,687/m*",55.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-k10/vxi-hadapsar-2015/28389941/
"2012 Maruti Alto K10
1.86 Lakh
₹1.89 Lakh",1.86 Lakh,"EMI ₹13,790/m*",40K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-k10/vxi-bavdhan-khurd-2012/28707398/
"2020 Maruti Baleno
5.21 Lakh",5.21 Lakh,"EMI ₹9,008/m*",45.5K km,Petrol,Manual,MH19,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/delta-2020/28941297/
"2014 Honda City
4.41 Lakh
₹4.45 Lakh",4.41 Lakh,"EMI ₹12,102/m*",78K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/honda/city/vx-hadapsar-2014/28267013/
"2016 Maruti Ciaz
6.02 Lakh
₹6.10 Lakh",6.02 Lakh,"EMI ₹11,249/m*",74.5K km,Diesel,Manual,MH31,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ciaz/zdi-shvs-bavdhan-khurd-2016/28525319/
"2015 Volkswagen Polo
3.55 Lakh
₹3.59 Lakh",3.55 Lakh,"EMI ₹7,384/m*",57.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/volkswagen/polo/comfortline-12l-p-hinjawadi-2015/27751162/
"2025 Maruti Grand Vitara
11.84 Lakh
₹11.96 Lakh",11.84 Lakh,"EMI ₹20,707/m*",2K km,Petrol,Manual,MH30,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/grand-vitara/delta-smart-hybrid-hadapsar-2025/28239070/
"2016 Hyundai Elite i20
4.42 Lakh
₹4.49 Lakh",4.42 Lakh,"EMI ₹8,245/m*",96.5K km,Petrol,Manual,MH24,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/elite-i20/sportz-12-hadapsar-2016/28764846/
"2015 Maruti Swift
3.88 Lakh
₹3.92 Lakh",3.88 Lakh,"EMI ₹8,498/m*",51.5K km,Petrol,Manual,MH31,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift/vxi-hinjawadi-2015/28831784/
"2021 Kia Seltos
9.95 Lakh
₹10.14 Lakh",9.95 Lakh,"EMI ₹17,591/m*",41.5K km,Petrol,Manual,MH31,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/kia/seltos/htx-15-hinjawadi-2021/23586630/
"2015 Maruti Alto 800
2.19 Lakh
₹2.23 Lakh",2.19 Lakh,"EMI ₹5,120/m*",24.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/vxi-hinjawadi-2015/28381636/
"2022 Kia Sonet
10.33 Lakh
₹10.46 Lakh",10.33 Lakh,"EMI ₹18,135/m*",81.5K km,Diesel,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/kia/sonet/gtx-plus-15-at-2022/27480142/
"2020 Renault Kwid
3.21 Lakh
₹3.29 Lakh",3.21 Lakh,"EMI ₹5,721/m*",31.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/renault/kwid/rxt-10-opt-hinjawadi-2020/28367354/
"2014 Maruti Wagon R
2.46 Lakh
₹2.51 Lakh",2.46 Lakh,"EMI ₹10,007/m*",65K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/wagon-r/vxi-hadapsar-2014/26519096/
"2011 Ford Figo
1.81 Lakh
₹1.86 Lakh",1.81 Lakh,N/A,67.5K km,Petrol,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/ford/figo/duratec-petrol-exi-12-bavdhan-khurd-2011/25715101/
"2016 Maruti Alto 800
2.58 Lakh
₹2.66 Lakh",2.58 Lakh,"EMI ₹5,195/m*",56.5K km,Petrol,Manual,MH49,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/vxi-hadapsar-2016/27635362/
"2020 Kia Seltos
9.83 Lakh
₹10.02 Lakh",9.83 Lakh,"EMI ₹17,132/m*",98K km,Petrol,Manual,MH18,Bavdhan,https://www.spinny.com/buy-used-cars/pune/kia/seltos/gtx-plus-14-bavdhan-khurd-2020/25198511/
"2024 Mahindra Thar
13.72 Lakh
₹13.96 Lakh",13.72 Lakh,"EMI ₹24,248/m*",16.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/mahindra/thar/lx-hard-top-petrol-mt-4wd-2024/28299001/
"2018 Maruti Baleno
4.90 Lakh",4.90 Lakh,"EMI ₹8,480/m*",50K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/zeta-12-wagholi-2018/28489347/
"2018 Hyundai Elite i20
6.45 Lakh
₹6.55 Lakh",6.45 Lakh,"EMI ₹11,222/m*",89.5K km,Diesel,Manual,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/elite-i20/asta-14-crdi-hinjawadi-2018/27200062/
"2023 Tata Tigor
5.81 Lakh
₹5.88 Lakh",5.81 Lakh,"EMI ₹10,081/m*",41K km,Petrol,Manual,MH49,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/tigor/xz-plus-hinjawadi-2023/28799861/
"2022 Tata Nexon
9.61 Lakh",9.61 Lakh,"EMI ₹16,501/m*",24K km,Diesel,Automatic,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xza-plus-diesel-dark-edition-hinjawadi-2022/28635772/
"2016 Renault Kwid
2.46 Lakh
₹2.51 Lakh",2.46 Lakh,"EMI ₹4,641/m*",43.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/renault/kwid/rxt-hinjawadi-2016/27797881/
"2026 Maruti Victoris
13.47 Lakh",13.47 Lakh,N/A,4.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/victoris/vxi-at-2w-hinjawadi-2026/28495176/
"2022 Maruti Baleno
7.37 Lakh",7.37 Lakh,"EMI ₹12,686/m*",14K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/alpha-ags-hadapsar-2022/28122862/
"2011 Hyundai Eon
1.76 Lakh
₹1.82 Lakh",1.76 Lakh,N/A,53.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/eon/magna-20112012-hadapsar-2011/28663837/
"2012 Maruti Swift
2.92 Lakh
₹3 Lakh",2.92 Lakh,"EMI ₹22,007/m*",36K km,Petrol,Manual,MH40,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift/lxi-hinjawadi-2012/28973544/
"2017 Hyundai Xcent
4.38 Lakh
₹4.42 Lakh",4.38 Lakh,"EMI ₹7,184/m*",48K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/xcent/sx-hadapsar-2017/26659500/
"2017 Volkswagen Polo
3.90 Lakh
₹3.94 Lakh",3.90 Lakh,"EMI ₹6,417/m*",69K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/volkswagen/polo/comfortline-12l-p-hadapsar-2017/26274226/
"2022 Maruti Brezza
10.85 Lakh
₹10.97 Lakh",10.85 Lakh,"EMI ₹18,936/m*",38.5K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/brezza/zxi-plus-at-dual-tone-hadapsar-2022/28402821/
"2018 Hyundai Grand i10
4.12 Lakh
₹4.16 Lakh",4.12 Lakh,"EMI ₹7,152/m*",59K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/sportz-12-kappa-vtvt-bavdhan-khurd-2018/28864183/
"2013 Hyundai Eon
1.98 Lakh
₹2.02 Lakh",1.98 Lakh,"EMI ₹7,345/m*",39.5K km,Petrol,Manual,MH06,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/eon/magna-20112012-hinjawadi-2013/28385199/
"2021 Volkswagen Taigun
9.09 Lakh
₹9.24 Lakh",9.09 Lakh,"EMI ₹15,854/m*",110K km,Petrol,Automatic,MH27,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/volkswagen/taigun/topline-10-tsi-at-hinjawadi-2021/24084427/
"2014 Hyundai Xcent
3 Lakh
₹3.04 Lakh",3 Lakh,"EMI ₹7,884/m*",68.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/xcent/base-12-hadapsar-2014/28823244/
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
